fips,opioid_factor,year
2313,4000.0,2010
17113,13000.0,2010
51127,212250.0,2010
4289,4393775.0,2010
13277,41975.0,2010
5023,638250.0,2010
3631,74500.0,2010
2445,1847925.0,2010
2521,32250.0,2010
51105,15500.0,2010
1731,1715700.0,2010
51171,249475.0,2010
39175,18750.0,2010
3635,175500.0,2010
429,98500.0,2010
3791,1500.0,2010
21111,50750.0,2010
1737,123500.0,2010
2527,70500.0,2010
5113,332500.0,2010
5447,262250.0,2010
517,126750.0,2010
3623,729500.0,2010
1881,77000.0,2010
5151,143000.0,2010
4237,724750.0,2010
39151,132000.0,2010
2413,3734250.0,2010
673,4.888448355E7,2010
187,5000.0,2010
51125,91750.0,2010
2515,45500.0,2010
51141,130250.0,2010
3993,911375.0,2010
18167,750.0,2010
11,23750.0,2010
183,12250.0,2010
5161,315000.0,2010
369,146500.0,2010
5185,541475.0,2010
3673,58750.0,2010
5127,254250.0,2010
3657,459390.0,2010
3941,140750.0,2010
36109,221750.0,2010
36119,4677450.0,2010
543,70750.0,2010
55133,125000.0,2010
5427,304500.0,2010
1797,113250.0,2010
1321,399650.0,2010
51191,195250.0,2010
1263,2000.0,2010
42109,502750.0,2010
4235,2399250.0,2010
5171,328750.0,2010
3949,140400.0,2010
13229,250000.0,2010
1351,5000.0,2010
3613,538250.0,2010
4269,3904250.0,2010
145,10225.0,2010
2429,565250.0,2010
5173,109250.0,2010
17123,30225.0,2010
17105,212500.0,2010
1889,47975.0,2010
507,324750.0,2010
55135,10000.0,2010
51101,45000.0,2010
13235,10000.0,2010
42117,159000.0,2010
3639,457000.0,2010
39165,68000.0,2010
36101,68000.0,2010
3629,1269993.55,2010
105,1.901975E7,2010
36111,696175.0,2010
40119,5750.0,2010
367,2289000.0,2010
5157,32750.0,2010
1393,10000.0,2010
1387,95000.0,2010
3697,36000.0,2010
39103,53125.0,2010
51167,747750.0,2010
1775,143750.0,2010
4241,249500.0,2010
637,2.380784765E7,2010
51195,446500.0,2010
39143,54225.0,2010
3669,485750.0,2010
1371,24750.0,2010
15,12250.0,2010
51187,4751250.0,2010
39157,246225.0,2010
113,30000.0,2010
4757,90000.0,2010
3643,1137000.0,2010
659,5216074.2,2010
42131,169750.0,2010
3615,123250.0,2010
39169,26500.0,2010
5025,467500.0,2010
3659,1.611608855E7,2010
48439,10000.0,2010
5579,180500.0,2010
131,48000.0,2010
