buyer_state,buyer_county,drug_name,quantity,transaction_date,dosage_unit,dos_str
CA,ORANGE,OXYCODONE,3.0,03092009,300.0,10.0
CA,ORANGE,OXYCODONE,6.0,06222009,600.0,10.0
CA,ORANGE,OXYCODONE,2.0,10062009,200.0,80.0
CA,ORANGE,OXYCODONE,3.0,04152010,300.0,20.0
CA,ORANGE,OXYCODONE,2.0,04152010,200.0,40.0
CA,ORANGE,HYDROCODONE,1.0,05102010,100.0,10.0
CA,ORANGE,OXYCODONE,4.0,05272010,400.0,20.0
CA,ORANGE,OXYCODONE,1.0,06232010,100.0,20.0
CA,ORANGE,OXYCODONE,2.0,05022011,200.0,20.0
CA,ORANGE,OXYCODONE,6.0,12272011,600.0,30.0
CA,ORANGE,OXYCODONE,3.0,02222012,300.0,30.0
CA,ORANGE,OXYCODONE,6.0,03282012,600.0,5.0
CA,ORANGE,OXYCODONE,5.0,07172012,500.0,10.0
CA,ORANGE,OXYCODONE,6.0,11152012,600.0,5.0
CA,LOS ANGELES,OXYCODONE,1.0,12282007,100.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,12282007,200.0,7.5
CA,LOS ANGELES,OXYCODONE,2.0,05092008,200.0,20.0
CA,LOS ANGELES,OXYCODONE,2.0,11102008,200.0,80.0
CA,LOS ANGELES,OXYCODONE,3.0,12192008,300.0,20.0
CA,LOS ANGELES,HYDROCODONE,3.0,01222009,300.0,7.5
CA,LOS ANGELES,HYDROCODONE,1.0,01072009,100.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,02272009,100.0,7.5
CA,LOS ANGELES,OXYCODONE,5.0,05292009,500.0,10.0
CA,LOS ANGELES,OXYCODONE,1.0,09032009,500.0,5.0
CA,LOS ANGELES,OXYCODONE,4.0,01272010,400.0,30.0
CA,LOS ANGELES,OXYCODONE,1.0,04022010,500.0,5.0
CA,LOS ANGELES,OXYCODONE,2.0,06212010,1000.0,5.0
CA,LOS ANGELES,HYDROCODONE,2.0,06222010,200.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,04272011,200.0,80.0
CA,LOS ANGELES,HYDROCODONE,2.0,11022011,1000.0,5.0
CA,LOS ANGELES,HYDROCODONE,4.0,08022012,400.0,7.5
CA,LOS ANGELES,OXYCODONE,3.0,10042012,300.0,10.0
CA,VENTURA,OXYCODONE,1.0,10042007,100.0,15.0
CA,VENTURA,OXYCODONE,8.0,12012008,800.0,80.0
CA,VENTURA,OXYCODONE,3.0,02192009,300.0,null
CA,VENTURA,OXYCODONE,6.0,02042009,600.0,10.0
CA,VENTURA,HYDROCODONE,2.0,10152009,1000.0,5.0
CA,VENTURA,OXYCODONE,4.0,05262011,400.0,10.0
CA,VENTURA,OXYCODONE,2.0,05032011,200.0,20.0
CA,VENTURA,OXYCODONE,3.0,08282012,300.0,10.0
CA,VENTURA,HYDROCODONE,1.0,10122012,500.0,10.0
CA,VENTURA,HYDROCODONE,1.0,11062012,100.0,7.5
CA,ORANGE,OXYCODONE,4.0,10022007,400.0,5.0
CA,ORANGE,OXYCODONE,2.0,01302008,200.0,80.0
CA,ORANGE,OXYCODONE,5.0,01082008,500.0,10.0
CA,ORANGE,OXYCODONE,2.0,02122008,200.0,7.5
CA,ORANGE,OXYCODONE,2.0,06232008,200.0,5.0
CA,ORANGE,OXYCODONE,3.0,01262009,300.0,5.0
CA,ORANGE,OXYCODONE,5.0,10092009,500.0,10.0
CA,ORANGE,OXYCODONE,6.0,02232010,600.0,30.0
CA,ORANGE,HYDROCODONE,4.0,03152010,400.0,7.5
CA,ORANGE,OXYCODONE,4.0,03092010,400.0,20.0
CA,ORANGE,OXYCODONE,3.0,07232010,300.0,20.0
CA,ORANGE,OXYCODONE,6.0,10272010,600.0,5.0
CA,ORANGE,OXYCODONE,6.0,01312011,600.0,30.0
CA,ORANGE,OXYCODONE,6.0,04282011,600.0,5.0
CA,ORANGE,OXYCODONE,4.0,04042011,400.0,10.0
CA,ORANGE,OXYCODONE,4.0,04042011,400.0,20.0
CA,ORANGE,HYDROCODONE,4.0,06142011,2000.0,10.0
CA,ORANGE,HYDROCODONE,1.0,06292011,500.0,10.0
CA,ORANGE,OXYCODONE,3.0,06072011,300.0,10.0
CA,ORANGE,HYDROCODONE,1.0,08232011,100.0,7.5
CA,ORANGE,OXYCODONE,4.0,09212011,400.0,10.0
CA,ORANGE,OXYCODONE,6.0,10042011,600.0,10.0
CA,ORANGE,OXYCODONE,4.0,12152011,400.0,5.0
CA,ORANGE,OXYCODONE,2.0,01182012,200.0,80.0
CA,ORANGE,HYDROCODONE,1.0,04182012,100.0,10.0
CA,ORANGE,HYDROCODONE,1.0,05032012,500.0,10.0
CA,ORANGE,HYDROCODONE,4.0,06132012,400.0,10.0
CA,ORANGE,HYDROCODONE,1.0,06212012,500.0,10.0
CA,ORANGE,OXYCODONE,2.0,07262012,200.0,80.0
CA,ORANGE,OXYCODONE,2.0,08292012,200.0,7.5
CA,ORANGE,HYDROCODONE,2.0,09042012,1000.0,10.0
CA,ORANGE,OXYCODONE,3.0,10232012,300.0,5.0
CA,ORANGE,HYDROCODONE,2.0,03292007,200.0,10.0
CA,ORANGE,OXYCODONE,1.0,12192007,500.0,5.0
CA,ORANGE,OXYCODONE,1.0,02142008,100.0,40.0
CA,ORANGE,OXYCODONE,1.0,02012008,100.0,7.5
CA,ORANGE,OXYCODONE,1.0,03142008,100.0,10.0
CA,ORANGE,OXYCODONE,3.0,05082008,300.0,20.0
CA,ORANGE,OXYCODONE,1.0,06232008,100.0,10.0
CA,ORANGE,OXYCODONE,1.0,07082008,100.0,7.5
CA,ORANGE,OXYCODONE,2.0,08192008,200.0,10.0
CA,ORANGE,OXYCODONE,2.0,08212008,200.0,10.0
CA,ORANGE,HYDROCODONE,1.0,09092008,100.0,10.0
CA,ORANGE,HYDROCODONE,1.0,10312008,100.0,5.0
CA,ORANGE,OXYCODONE,1.0,11242008,100.0,10.0
CA,ORANGE,OXYCODONE,1.0,01022009,100.0,10.0
CA,ORANGE,OXYCODONE,1.0,02062009,100.0,10.0
CA,ORANGE,OXYCODONE,1.0,05202009,100.0,80.0
CA,ORANGE,OXYCODONE,3.0,07062009,300.0,10.0
CA,ORANGE,OXYCODONE,2.0,10092009,200.0,5.0
CA,ORANGE,OXYCODONE,6.0,10202009,600.0,10.0
CA,ORANGE,OXYCODONE,1.0,01192010,100.0,7.5
CA,ORANGE,OXYCODONE,2.0,04022010,200.0,15.0
CA,ORANGE,OXYCODONE,1.0,05202010,100.0,7.5
CA,ORANGE,OXYCODONE,2.0,05172010,200.0,10.0
CA,ORANGE,OXYCODONE,1.0,09072010,500.0,5.0
CA,ORANGE,HYDROCODONE,1.0,12272010,500.0,10.0
CA,ORANGE,OXYCODONE,8.0,07062011,800.0,5.0
CA,ORANGE,OXYCODONE,2.0,07262011,200.0,5.0
CA,ORANGE,OXYCODONE,3.0,07122011,300.0,10.0
CA,ORANGE,OXYCODONE,5.0,09282011,500.0,5.0
CA,ORANGE,OXYCODONE,6.0,03232012,600.0,5.0
CA,ORANGE,OXYCODONE,2.0,08142012,200.0,5.0
CA,ORANGE,HYDROCODONE,2.0,08242012,200.0,10.0
CA,LOS ANGELES,OXYCODONE,1.0,06032009,100.0,7.5
CA,LOS ANGELES,OXYCODONE,1.0,03232010,100.0,40.0
CA,LOS ANGELES,OXYCODONE,2.0,10052010,200.0,5.0
CA,LOS ANGELES,OXYCODONE,3.0,06292011,300.0,5.0
CA,LOS ANGELES,OXYCODONE,2.0,01242012,200.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,05222012,500.0,7.5
CA,LOS ANGELES,HYDROCODONE,2.0,10162012,200.0,7.5
CA,LOS ANGELES,OXYCODONE,2.0,12062012,200.0,10.0
CA,SAN DIEGO,HYDROCODONE,1.0,01082007,100.0,10.0
CA,SAN DIEGO,OXYCODONE,8.0,11202007,800.0,20.0
CA,SAN DIEGO,OXYCODONE,10.0,05052008,1000.0,80.0
CA,SAN DIEGO,OXYCODONE,3.0,07032008,300.0,10.0
CA,SAN DIEGO,HYDROCODONE,2.0,03182009,200.0,10.0
CA,SAN DIEGO,OXYCODONE,4.0,08212009,400.0,10.0
CA,SAN DIEGO,OXYCODONE,1.0,11102009,100.0,7.5
CA,SAN DIEGO,OXYCODONE,4.0,12082009,400.0,40.0
CA,SAN DIEGO,HYDROCODONE,2.0,04052010,200.0,7.5
CA,SAN DIEGO,OXYCODONE,4.0,09072010,400.0,15.0
CA,SAN DIEGO,OXYCODONE,6.0,10192010,600.0,5.0
CA,SAN DIEGO,OXYCODONE,2.0,01252011,200.0,20.0
CA,SAN DIEGO,OXYCODONE,6.0,04262011,600.0,5.0
CA,SAN DIEGO,OXYCODONE,2.0,05272011,200.0,30.0
CA,SAN DIEGO,HYDROCODONE,1.0,06102011,500.0,10.0
CA,SAN DIEGO,OXYCODONE,3.0,10112011,300.0,7.5
CA,SAN DIEGO,OXYCODONE,6.0,10142011,600.0,30.0
CA,SAN DIEGO,OXYCODONE,8.0,10042011,800.0,80.0
CA,SAN DIEGO,OXYCODONE,2.0,11032011,200.0,10.0
CA,SAN DIEGO,OXYCODONE,2.0,11182011,200.0,10.0
CA,SAN DIEGO,OXYCODONE,6.0,01272012,600.0,15.0
CA,SAN DIEGO,OXYCODONE,6.0,02062012,600.0,5.0
CA,SAN DIEGO,HYDROCODONE,2.0,03092012,1000.0,10.0
CA,SAN DIEGO,HYDROCODONE,1.0,05302012,500.0,5.0
CA,SAN DIEGO,OXYCODONE,6.0,06272012,600.0,30.0
CA,SAN DIEGO,OXYCODONE,4.0,06202012,400.0,60.0
CA,SAN DIEGO,OXYCODONE,2.0,08272012,200.0,10.0
CA,SAN DIEGO,OXYCODONE,6.0,09062012,600.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,07292008,100.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,08052008,500.0,7.5
CA,LOS ANGELES,HYDROCODONE,1.0,01122010,100.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,09142011,200.0,5.0
CA,LOS ANGELES,OXYCODONE,2.0,06072007,200.0,5.0
CA,LOS ANGELES,OXYCODONE,1.0,08212007,100.0,5.0
CA,LOS ANGELES,HYDROCODONE,1.0,09112008,500.0,7.5
CA,LOS ANGELES,OXYCODONE,2.0,01062009,200.0,80.0
CA,LOS ANGELES,OXYCODONE,6.0,01192010,600.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,05142010,200.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,01242012,500.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,03202012,200.0,2.5
CA,LOS ANGELES,OXYCODONE,3.0,03152012,300.0,10.0
CA,SAN BERNARDINO,OXYCODONE,2.0,01152007,200.0,40.0
CA,SAN BERNARDINO,OXYCODONE,1.0,01082007,100.0,20.0
CA,SAN BERNARDINO,OXYCODONE,4.0,02232007,400.0,5.0
CA,SAN BERNARDINO,OXYCODONE,4.0,06192007,400.0,10.0
CA,SAN BERNARDINO,OXYCODONE,2.0,06132007,200.0,15.0
CA,SAN BERNARDINO,OXYCODONE,2.0,07172007,200.0,5.35
CA,SAN BERNARDINO,OXYCODONE,3.0,08132007,300.0,40.0
CA,SAN BERNARDINO,OXYCODONE,2.0,04222008,200.0,7.5
CA,SAN BERNARDINO,OXYCODONE,4.0,05052008,400.0,5.0
CA,SAN BERNARDINO,OXYCODONE,2.0,05012008,200.0,5.35
CA,SAN BERNARDINO,HYDROCODONE,2.0,08052008,200.0,10.0
CA,SAN BERNARDINO,OXYCODONE,1.0,11192008,100.0,4.8355
CA,SAN BERNARDINO,OXYCODONE,6.0,07292009,600.0,15.0
CA,SAN BERNARDINO,HYDROCODONE,2.0,08072009,200.0,10.0
CA,SAN BERNARDINO,HYDROCODONE,3.0,09112009,300.0,10.0
CA,SAN BERNARDINO,OXYCODONE,4.0,04272010,400.0,5.0
CA,SAN BERNARDINO,OXYCODONE,6.0,04232010,600.0,5.0
CA,SAN BERNARDINO,OXYCODONE,4.0,05252010,400.0,20.0
CA,SAN BERNARDINO,OXYCODONE,6.0,07072010,600.0,15.0
CA,SAN BERNARDINO,OXYCODONE,5.0,09302010,500.0,5.0
CA,SAN BERNARDINO,OXYCODONE,6.0,12292010,600.0,10.0
CA,SAN BERNARDINO,HYDROCODONE,1.0,12162010,500.0,10.0
CA,SAN BERNARDINO,HYDROCODONE,2.0,12272010,1000.0,10.0
CA,SAN BERNARDINO,OXYCODONE,6.0,01192011,600.0,60.0
CA,SAN BERNARDINO,OXYCODONE,5.0,02212011,500.0,30.0
CA,SAN BERNARDINO,OXYCODONE,4.0,03112011,400.0,15.0
CA,SAN BERNARDINO,HYDROCODONE,2.0,05122011,1000.0,7.5
CA,SAN BERNARDINO,HYDROCODONE,2.0,07272011,200.0,10.0
CA,SAN BERNARDINO,HYDROCODONE,1.0,09232011,100.0,5.0
CA,SAN BERNARDINO,OXYCODONE,8.0,11152011,800.0,5.0
CA,SAN BERNARDINO,HYDROCODONE,1.0,11222011,100.0,7.5
CA,SAN BERNARDINO,HYDROCODONE,1.0,02172012,500.0,7.5
CA,SAN BERNARDINO,OXYCODONE,6.0,02082012,600.0,15.0
CA,LOS ANGELES,OXYCODONE,2.0,07112007,200.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,09142007,200.0,5.35
CA,LOS ANGELES,OXYCODONE,4.0,06052008,400.0,5.0
CA,LOS ANGELES,HYDROCODONE,3.0,07072008,300.0,5.0
CA,LOS ANGELES,OXYCODONE,2.0,09172008,200.0,10.0
CA,LOS ANGELES,OXYCODONE,3.0,11092009,300.0,5.0
CA,LOS ANGELES,HYDROCODONE,1.0,01122010,100.0,10.0
CA,LOS ANGELES,OXYCODONE,3.0,01292010,300.0,5.0
CA,LOS ANGELES,OXYCODONE,6.0,06102011,600.0,5.0
CA,LOS ANGELES,OXYCODONE,2.0,09132012,200.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,09062012,200.0,7.5
CA,LOS ANGELES,OXYCODONE,3.0,01302007,300.0,7.5
CA,LOS ANGELES,OXYCODONE,2.0,11292007,200.0,40.0
CA,LOS ANGELES,OXYCODONE,3.0,07122010,300.0,20.0
CA,LOS ANGELES,OXYCODONE,2.0,03292011,200.0,5.0
CA,LOS ANGELES,OXYCODONE,3.0,07142011,300.0,20.0
CA,SAN BERNARDINO,HYDROCODONE,1.0,01182007,500.0,7.5
CA,SAN BERNARDINO,OXYCODONE,3.0,10012007,300.0,5.0
CA,SAN BERNARDINO,HYDROCODONE,1.0,09182009,100.0,5.0
CA,SAN BERNARDINO,OXYCODONE,1.0,11232011,100.0,10.0
CA,SAN BERNARDINO,HYDROCODONE,2.0,03212012,200.0,7.5
CA,SAN BERNARDINO,OXYCODONE,1.0,04302012,100.0,20.0
CA,SAN BERNARDINO,OXYCODONE,3.0,06132012,300.0,10.0
CA,SAN BERNARDINO,OXYCODONE,4.0,11262012,400.0,10.0
CA,LOS ANGELES,HYDROCODONE,3.0,01122007,300.0,7.5
CA,LOS ANGELES,HYDROCODONE,2.0,09212007,1000.0,7.5
CA,LOS ANGELES,OXYCODONE,4.0,10042007,400.0,5.0
CA,LOS ANGELES,OXYCODONE,2.0,11152007,200.0,4.8355
CA,LOS ANGELES,HYDROCODONE,1.0,12172007,100.0,5.0
CA,LOS ANGELES,HYDROCODONE,3.0,01172008,1500.0,7.5
CA,LOS ANGELES,OXYCODONE,1.0,09172008,100.0,40.0
CA,LOS ANGELES,HYDROCODONE,2.0,09152008,200.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,01132009,200.0,10.0
CA,LOS ANGELES,OXYCODONE,3.0,04212009,300.0,80.0
CA,LOS ANGELES,OXYCODONE,2.0,05272009,200.0,10.0
CA,LOS ANGELES,OXYCODONE,3.0,05282009,300.0,80.0
CA,LOS ANGELES,OXYCODONE,2.0,09042009,200.0,7.5
CA,LOS ANGELES,OXYCODONE,3.0,10152009,300.0,5.0
CA,LOS ANGELES,OXYCODONE,3.0,02232010,300.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,03302010,200.0,4.8355
CA,LOS ANGELES,HYDROCODONE,2.0,09292010,1000.0,7.5
CA,LOS ANGELES,OXYCODONE,1.0,12012010,100.0,20.0
CA,LOS ANGELES,OXYCODONE,6.0,02172011,600.0,10.0
CA,LOS ANGELES,OXYCODONE,8.0,03092011,800.0,15.0
CA,LOS ANGELES,HYDROCODONE,1.0,07262011,500.0,7.5
CA,LOS ANGELES,OXYCODONE,6.0,07072011,600.0,15.0
CA,LOS ANGELES,OXYCODONE,4.0,11232011,400.0,15.0
CA,LOS ANGELES,OXYCODONE,3.0,02062012,300.0,15.0
CA,LOS ANGELES,HYDROCODONE,1.0,02032012,100.0,10.0
CA,LOS ANGELES,OXYCODONE,5.0,05152012,500.0,5.0
CA,LOS ANGELES,OXYCODONE,3.0,12202012,300.0,5.0
CA,LOS ANGELES,HYDROCODONE,1.0,03052007,100.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,04212007,100.0,7.5
CA,LOS ANGELES,OXYCODONE,4.0,04252007,400.0,5.0
CA,LOS ANGELES,OXYCODONE,3.0,09292009,300.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,04232010,200.0,5.0
CA,LOS ANGELES,HYDROCODONE,1.0,02102011,500.0,5.0
CA,LOS ANGELES,OXYCODONE,2.0,01112012,200.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,06072012,200.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,09062007,500.0,10.0
CA,LOS ANGELES,OXYCODONE,10.0,12192007,1000.0,5.0
CA,LOS ANGELES,HYDROCODONE,1.0,02022008,500.0,10.0
CA,LOS ANGELES,OXYCODONE,1.0,04172008,100.0,7.5
CA,LOS ANGELES,OXYCODONE,2.0,08072009,200.0,40.0
CA,LOS ANGELES,OXYCODONE,1.0,12072009,100.0,7.5
CA,LOS ANGELES,HYDROCODONE,2.0,06152010,1000.0,5.0
CA,LOS ANGELES,HYDROCODONE,1.0,12272010,500.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,05192011,200.0,5.0
CA,LOS ANGELES,OXYCODONE,3.0,11162011,300.0,5.0
CA,LOS ANGELES,OXYCODONE,5.0,03202012,500.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,04232012,100.0,5.0
CA,LOS ANGELES,HYDROCODONE,10.0,09182012,1000.0,7.5
CA,LOS ANGELES,OXYCODONE,3.0,09242012,300.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,07282007,100.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,02292008,200.0,80.0
CA,LOS ANGELES,OXYCODONE,1.0,06182008,100.0,10.0
CA,LOS ANGELES,OXYCODONE,1.0,07282008,100.0,10.0
CA,LOS ANGELES,OXYCODONE,5.0,05052009,500.0,5.0
CA,LOS ANGELES,HYDROCODONE,2.0,03252010,200.0,7.5
CA,LOS ANGELES,OXYCODONE,2.0,05032010,200.0,5.0
CA,LOS ANGELES,OXYCODONE,1.0,09202010,100.0,5.0
CA,LOS ANGELES,OXYCODONE,4.0,02172011,400.0,5.0
CA,LOS ANGELES,OXYCODONE,2.0,06082011,200.0,10.0
CA,LOS ANGELES,OXYCODONE,1.0,04092012,100.0,15.0
CA,LOS ANGELES,OXYCODONE,5.0,08282012,500.0,5.0
CA,LOS ANGELES,OXYCODONE,6.0,10022012,600.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,10292012,100.0,5.0
CA,LOS ANGELES,HYDROCODONE,3.0,04232007,300.0,10.0
CA,LOS ANGELES,HYDROCODONE,2.0,05212007,200.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,11102007,500.0,7.5
CA,LOS ANGELES,HYDROCODONE,2.0,04092008,1000.0,7.5
CA,LOS ANGELES,HYDROCODONE,1.0,08162008,100.0,5.0
CA,LOS ANGELES,OXYCODONE,3.0,01232009,300.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,01202010,100.0,7.5
CA,LOS ANGELES,OXYCODONE,1.0,07202010,100.0,10.0
CA,RIVERSIDE,OXYCODONE,2.0,01292007,200.0,5.0
CA,RIVERSIDE,HYDROCODONE,2.0,03062007,200.0,10.0
CA,RIVERSIDE,OXYCODONE,1.0,06212007,100.0,10.0
CA,RIVERSIDE,HYDROCODONE,1.0,08032007,100.0,5.0
CA,RIVERSIDE,OXYCODONE,2.0,09102007,200.0,10.0
CA,RIVERSIDE,HYDROCODONE,2.0,11192007,200.0,7.5
CA,RIVERSIDE,OXYCODONE,3.0,01082008,300.0,10.0
CA,RIVERSIDE,OXYCODONE,2.0,05022008,200.0,null
CA,RIVERSIDE,OXYCODONE,4.0,05272008,400.0,20.0
CA,RIVERSIDE,HYDROCODONE,1.0,09102008,500.0,5.0
CA,RIVERSIDE,HYDROCODONE,5.0,09302008,500.0,10.0
CA,RIVERSIDE,OXYCODONE,4.0,11052008,400.0,5.0
CA,RIVERSIDE,OXYCODONE,6.0,01162009,600.0,5.0
CA,RIVERSIDE,OXYCODONE,1.0,02022009,100.0,10.0
CA,RIVERSIDE,OXYCODONE,5.0,03102009,500.0,20.0
CA,RIVERSIDE,OXYCODONE,4.0,03182009,400.0,10.0
CA,RIVERSIDE,OXYCODONE,2.0,09302009,200.0,10.0
CA,RIVERSIDE,HYDROCODONE,1.0,10192009,100.0,5.0
CA,RIVERSIDE,OXYCODONE,3.0,10192009,300.0,5.0
CA,RIVERSIDE,OXYCODONE,3.0,06232010,300.0,30.0
CA,RIVERSIDE,OXYCODONE,4.0,11162010,400.0,5.0
CA,RIVERSIDE,HYDROCODONE,1.0,12072010,100.0,5.0
CA,RIVERSIDE,OXYCODONE,2.0,01252011,200.0,30.0
CA,RIVERSIDE,OXYCODONE,6.0,02112011,600.0,10.0
CA,RIVERSIDE,OXYCODONE,2.0,03222011,200.0,30.0
CA,RIVERSIDE,OXYCODONE,4.0,03092011,400.0,40.0
CA,RIVERSIDE,HYDROCODONE,6.0,10242011,600.0,10.0
CA,RIVERSIDE,OXYCODONE,4.0,07272012,400.0,5.0
CA,RIVERSIDE,OXYCODONE,3.0,07272012,300.0,15.0
CA,RIVERSIDE,OXYCODONE,4.0,07252012,400.0,40.0
CA,RIVERSIDE,OXYCODONE,4.0,08212012,400.0,5.0
CA,RIVERSIDE,HYDROCODONE,2.0,12202012,200.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,09012007,500.0,7.5
CA,LOS ANGELES,OXYCODONE,5.0,04112008,500.0,10.0
CA,LOS ANGELES,OXYCODONE,3.0,06172008,300.0,40.0
CA,LOS ANGELES,OXYCODONE,5.0,10222008,500.0,20.0
CA,LOS ANGELES,HYDROCODONE,3.0,01142009,300.0,7.5
CA,LOS ANGELES,OXYCODONE,2.0,01152009,200.0,10.0
CA,LOS ANGELES,HYDROCODONE,6.0,05202009,600.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,06032009,200.0,5.0
CA,LOS ANGELES,OXYCODONE,10.0,07162009,1000.0,5.0
CA,LOS ANGELES,OXYCODONE,5.0,09292009,500.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,11182009,500.0,7.5
CA,LOS ANGELES,HYDROCODONE,1.0,02032010,500.0,10.0
CA,LOS ANGELES,OXYCODONE,10.0,02192010,1000.0,10.0
CA,LOS ANGELES,OXYCODONE,5.0,02022010,500.0,80.0
CA,LOS ANGELES,OXYCODONE,2.0,05052010,200.0,10.0
CA,LOS ANGELES,HYDROCODONE,6.0,01142011,3000.0,10.0
CA,LOS ANGELES,OXYCODONE,6.0,02152011,600.0,5.0
CA,LOS ANGELES,HYDROCODONE,3.0,10142011,1500.0,10.0
CA,LOS ANGELES,HYDROCODONE,5.0,11172011,500.0,10.0
CA,LOS ANGELES,HYDROCODONE,5.0,01172012,2500.0,10.0
CA,LOS ANGELES,OXYCODONE,6.0,01122012,600.0,4.8355
CA,LOS ANGELES,OXYCODONE,12.0,07242012,1200.0,5.0
CA,LOS ANGELES,OXYCODONE,3.0,05282008,300.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,01192009,500.0,5.0
CA,LOS ANGELES,OXYCODONE,3.0,03302010,300.0,80.0
CA,LOS ANGELES,OXYCODONE,3.0,06042010,300.0,5.0
CA,LOS ANGELES,HYDROCODONE,1.0,10052010,500.0,10.0
CA,LOS ANGELES,OXYCODONE,1.0,11242010,100.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,12152010,200.0,30.0
CA,LOS ANGELES,OXYCODONE,2.0,02242011,200.0,5.0
CA,LOS ANGELES,OXYCODONE,3.0,03042011,300.0,5.0
CA,LOS ANGELES,OXYCODONE,3.0,08302011,300.0,20.0
CA,LOS ANGELES,OXYCODONE,5.0,10032011,500.0,15.0
CA,LOS ANGELES,HYDROCODONE,1.0,01162012,500.0,10.0
CA,LOS ANGELES,OXYCODONE,6.0,02062012,600.0,10.0
CA,LOS ANGELES,OXYCODONE,5.0,04032012,500.0,10.0
CA,LOS ANGELES,OXYCODONE,5.0,12272012,500.0,5.0
CA,LOS ANGELES,OXYCODONE,1.0,03122007,100.0,15.0
CA,LOS ANGELES,OXYCODONE,2.0,04112007,200.0,40.0
CA,LOS ANGELES,OXYCODONE,1.0,04242007,100.0,7.5
CA,LOS ANGELES,OXYCODONE,4.0,07242007,400.0,10.0
CA,LOS ANGELES,OXYCODONE,4.0,02072008,400.0,5.0
CA,LOS ANGELES,OXYCODONE,2.0,04072008,200.0,40.0
CA,LOS ANGELES,OXYCODONE,3.0,04012008,300.0,80.0
CA,LOS ANGELES,OXYCODONE,3.0,07292008,300.0,10.0
CA,LOS ANGELES,OXYCODONE,4.0,09302008,400.0,80.0
CA,LOS ANGELES,OXYCODONE,6.0,10012008,600.0,5.0
CA,LOS ANGELES,OXYCODONE,2.0,10012008,200.0,10.0
CA,LOS ANGELES,HYDROCODONE,3.0,12062008,1500.0,5.0
CA,LOS ANGELES,HYDROCODONE,2.0,02172009,1000.0,7.5
CA,LOS ANGELES,OXYCODONE,3.0,12102009,300.0,30.0
CA,LOS ANGELES,OXYCODONE,3.0,01122010,300.0,5.0
CA,LOS ANGELES,OXYCODONE,4.0,06182010,400.0,5.0
CA,LOS ANGELES,OXYCODONE,4.0,03102011,400.0,40.0
CA,LOS ANGELES,OXYCODONE,3.0,09262011,300.0,40.0
CA,LOS ANGELES,OXYCODONE,4.0,12192011,400.0,5.0
CA,LOS ANGELES,OXYCODONE,2.0,09062012,200.0,10.0
CA,LOS ANGELES,OXYCODONE,5.0,11212012,500.0,5.0
CA,LOS ANGELES,OXYCODONE,2.0,02022007,200.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,06262007,200.0,5.0
CA,LOS ANGELES,OXYCODONE,1.0,07102007,500.0,5.0
CA,LOS ANGELES,OXYCODONE,2.0,07112007,200.0,10.0
CA,LOS ANGELES,OXYCODONE,1.0,01152008,500.0,5.0
CA,LOS ANGELES,OXYCODONE,4.0,03052008,400.0,40.0
CA,LOS ANGELES,OXYCODONE,2.0,03042008,200.0,10.0
CA,LOS ANGELES,HYDROCODONE,2.0,05052008,200.0,10.0
CA,LOS ANGELES,OXYCODONE,2.0,09092008,200.0,40.0
CA,LOS ANGELES,OXYCODONE,4.0,10202008,400.0,30.0
CA,LOS ANGELES,HYDROCODONE,1.0,02092009,500.0,5.0
CA,LOS ANGELES,OXYCODONE,2.0,02032009,200.0,20.0
CA,LOS ANGELES,OXYCODONE,10.0,12302009,1000.0,80.0
CA,LOS ANGELES,OXYCODONE,10.0,04122011,1000.0,10.0
CA,LOS ANGELES,OXYCODONE,10.0,05252011,1000.0,10.0
CA,LOS ANGELES,HYDROCODONE,1.0,12162011,100.0,7.5
